id,parent,children,name,follow,full_name
11971751,11971681,"8587462011,8587463011","French Horns",1,"Musical Instruments > Products > Brass > French Horns"
11971761,11971681,"",Mellophones,1,"Musical Instruments > Products > Brass > Mellophones"
11971771,11971681,"",Sousaphones,1,"Musical Instruments > Products > Brass > Sousaphones"
11971781,11971681,"",Trombones,1,"Musical Instruments > Products > Brass > Trombones"
11971791,11971681,"11971881,11971891,5524091011",Trumpets,1,"Musical Instruments > Products > Brass > Trumpets"
11971901,11971681,"",Tubas,1,"Musical Instruments > Products > Brass > Tubas"
11972751,8882493011,"11971201,11971211,11972761,11971231,5524098011,11971471,11972771,11971481,11972781,11972791,11972801,11972811,11972821,11972831,11972841,11971501,11972851","Folk & World",1,"Musical Instruments > Products > Stringed Instruments > Folk & World"
11972871,8882497011,"11972881,11972891,11972901,11972911,11972921,11972931,11972941,11972951,11972961,11972981,11972971,11972991,11973001,11973011,11973021,11973031,11973041,11973051,11973061,11973071,11973081,11973091,11973101","Folk & World",1,"Musical Instruments > Products > Wind & Woodwind Instruments > Folk & World"
11967641,11965871,"11967701,11973131,486412011,11968031,486413011,11968251,11968461,11968691,8957827011,486415011,486416011,486417011,486418011,486419011,486420011,11968701,11968711","Guitar & Bass Accessories",1,"Musical Instruments > Products > Instrument Accessories > Guitar & Bass Accessories"
11966411,11965871,"5524099011,11966421,11966431,11966761,5524101011,11967211,11967031,11973341,5524103011,11967271,11967481,11966911,11966931","Drum & Percussion Accessories",1,"Musical Instruments > Products > Instrument Accessories > Drum & Percussion Accessories"
11965971,11965871,"11965981,491022011,11966001,11966231,11966311,11966221,310355011,11966401,11966321,491023011,491024011","Keyboard Accessories",1,"Musical Instruments > Products > Instrument Accessories > Keyboard Accessories"
11969041,11965871,"5524124011,5524132011,5524140011,5524148011,5524154011","Brass Accessories",1,"Musical Instruments > Products > Instrument Accessories > Brass Accessories"
11969371,11965871,"5524162011,5524165011,5524166011,5524167011,5524168011,5524169011,5524171011,5524177011","Wind & Woodwind Accessories",1,"Musical Instruments > Products > Instrument Accessories > Wind & Woodwind Accessories"
5524110011,11965871,"5524111011,5524113011,5524114011,5524115011,5524116011,5524118011,5524119011,5524120011,5524122011","Orchestral Strings Accessories",1,"Musical Instruments > Products > Instrument Accessories > Orchestral Strings Accessories"
5524108011,11965871,"11967501,11967511,11967631,11968741,11968841","Folk & World Instrument Accessories",1,"Musical Instruments > Products > Instrument Accessories > Folk & World Instrument Accessories"
11965881,11965871,"11965891,8882485011,11965901,11965911,11965951,11965921,13664161,13664171,13664181,11965961","General Accessories",1,"Musical Instruments > Products > Instrument Accessories > General Accessories"
11974871,405757011,"","Powered Mixers",1,"Musical Instruments > Products > Live Sound & Stage > Powered Mixers"
11974921,405757011,"11975051,11975041,11974981,11975111,11975031","Monitors, Speakers & Subwoofers",1,"Musical Instruments > Products > Live Sound & Stage > Monitors, Speakers & Subwoofers"
8882491011,405757011,"11974671,11974711",Microphones,1,"Musical Instruments > Products > Live Sound & Stage > Microphones"
11975001,405757011,"","PA Systems",1,"Musical Instruments > Products > Live Sound & Stage > PA Systems"
11974231,405757011,"328867011,8882486011,11974311,11974361,11974281,11974321,15704861,11974371","Lighting Equipment & Accessories",1,"Musical Instruments > Products > Live Sound & Stage > Lighting Equipment & Accessories"
8882526011,405757011,"11974261,8882527011,11974271,8882528011","Special Effects",1,"Musical Instruments > Products > Live Sound & Stage > Special Effects"
11973391,405757011,"13152801,11973431,11973421,11973461,5524190011,5524192011","Stage & Studio Cables",1,"Musical Instruments > Products > Live Sound & Stage > Stage & Studio Cables"
5524183011,405757011,11975031,"Bags & Cases",1,"Musical Instruments > Products > Live Sound & Stage > Bags & Cases"
5524189011,405757011,"","Monitor, Speaker & Subwoofer Parts",1,"Musical Instruments > Products > Live Sound & Stage > Monitor, Speaker & Subwoofer Parts"
11973521,11973111,"11973691,11973701,11973721,11973731,11973741","Computer Recording",1,"Musical Instruments > Products > Studio Recording Equipment > Computer Recording"
11974971,11973111,"9059092011,9059094011","Headphone & In-Ear Audio Monitors",1,"Musical Instruments > Products > Studio Recording Equipment > Headphone & In-Ear Audio Monitors"
11975171,11973111,"11975211,11975181,11975241,11975251,11975261,11975271,11975301","Mastering Recorders",1,"Musical Instruments > Products > Studio Recording Equipment > Mastering Recorders"
8882492011,11973111,"11974631,491066011",Microphones,1,"Musical Instruments > Products > Studio Recording Equipment > Microphones"
11974821,11973111,"11974831,11974861","Mixers & Accessories",1,"Musical Instruments > Products > Studio Recording Equipment > Mixers & Accessories"
11975311,11973111,"11975321,11975331","Multitrack Recorders",1,"Musical Instruments > Products > Studio Recording Equipment > Multitrack Recorders"
486500011,11973111,"","Portable Recorders",1,"Musical Instruments > Products > Studio Recording Equipment > Portable Recorders"
11975661,11973111,"","Power Conditioners",1,"Musical Instruments > Products > Studio Recording Equipment > Power Conditioners"
11975541,11973111,"11975551,11975561,11975571,11975581,11975591","Signal Processors",1,"Musical Instruments > Products > Studio Recording Equipment > Signal Processors"
11975711,11973111,"11975721,11975801,11975821,11975831,11975041","Studio Environment",1,"Musical Instruments > Products > Studio Recording Equipment > Studio Environment"
11974991,11973111,"","Studio Monitors",1,"Musical Instruments > Products > Studio Recording Equipment > Studio Monitors"
11975141,11973111,"","Studio Subwoofers",1,"Musical Instruments > Products > Studio Recording Equipment > Studio Subwoofers"
11973891,11973881,"11973901,11973991,5524094011,5524095011,5524096011,11974041,11974031,11974051,11974061","DJ Equipment",1,"Musical Instruments > Products > Electronic Music, DJ & Karaoke > DJ Equipment"
11974381,11973881,"11974391,11974401,11974411,11973731,11974451,11974461,11974471","Electronic Music",1,"Musical Instruments > Products > Electronic Music, DJ & Karaoke > Electronic Music"
11974091,11973881,"11974111,11974151,11974121,11974191","Karaoke Equipment",1,"Musical Instruments > Products > Electronic Music, DJ & Karaoke > Karaoke Equipment"
1069556,1069242,"1069564,1069574,1069562,1069644","Binders & Binding Systems",1,"Office Products > Categories > Office & School Supplies > Binders & Binding Systems"
1069454,1069242,"9887000011,490570011,1069478,490575011,1069462,1069474","Calendars, Planners & Personal Organizers",1,"Office Products > Categories > Office & School Supplies > Calendars, Planners & Personal Organizers"
1069424,1069242,"2204831011,490577011,490578011,172470,490555011,490929011","Carrying Cases",1,"Office Products > Categories > Office & School Supplies > Carrying Cases"
490579011,1069242,"12896561,1069366,490583011,490584011,1069364,689392011","Cutting & Measuring Devices",1,"Office Products > Categories > Office & School Supplies > Cutting & Measuring Devices"
1069514,1069242,"1069534,490615011,1069434,490591011,490592011,1069538,490593011,1069540,490594011,490616011,490619011,490617011,1069546,12900771,490924011,1069544,1068974,3776271,1069208,490595011,490598011,490596011,11414113011,490597011,3744741","Desk Accessories & Workspace Organizers",1,"Office Products > Categories > Office & School Supplies > Desk Accessories & Workspace Organizers"
12899801,1069242,"1068992,490778011,12900461,12900221,12900881,12900351,1069554,12900191,1085722,490790011,490791011,1069034,12900111,490793011,12900311,490794011,12900371,1084736,1068990,1069784,6650975011,6650984011,6650988011","Education & Crafts",1,"Office Products > Categories > Office & School Supplies > Education & Crafts"
1068972,1069242,"12900641,12900631,1069694,1068974,490796011,1085674,1068976,1069366,12900681,12900731,1068986","Envelopes, Mailers & Shipping Supplies",1,"Office Products > Categories > Office & School Supplies > Envelopes, Mailers & Shipping Supplies"
1069554,1069242,"1069590,1069614,490802011,490816011,1069618,1069628,490823011,1069646","Filing Products",1,"Office Products > Categories > Office & School Supplies > Filing Products"
1069376,1069242,"1069750,490829011,1085690,1069380,1085684,490828011,490824011,1069752,490833011,490835011,1069382,12900971,1069754,490836011,490837011,490838011,1069378,490807011,1069686,1069690,1085694,1069508","Forms, Recordkeeping & Money Handling",1,"Office Products > Categories > Office & School Supplies > Forms, Recordkeeping & Money Handling"
490540011,1069242,"16282131,490683011,1069610,490684011,1069628,490693011,226180,226182,1069388,490705011,1069368,1069416,490718011","Labels, Indexes & Stamps",1,"Office Products > Categories > Office & School Supplies > Labels, Indexes & Stamps"
1069652,1069242,"8553183011,490628011,490629011,490630011,490632011","Office Storage Supplies",1,"Office Products > Categories > Office & School Supplies > Office Storage Supplies"
1069664,1069242,"1069704,1069666,1069712,1069718,12901001,1069722,1069724,1069756,1069738",Paper,1,"Office Products > Categories > Office & School Supplies > Paper"
1069254,1069242,"1069306,1069310,490769011,15755081,490771011,1069312,490773011,1069258,1069296,490575011,1069266","Presentation Boards",1,"Office Products > Categories > Office & School Supplies > Presentation Boards"
172638,1069242,"172639,172640,172641","Printer Ink & Toner",1,"Office Products > Categories > Office & School Supplies > Printer Ink & Toner"
1069342,1069242,"1069346,490642011,490636011,1069348,490638011,12898081,490644011,1069350,1069352","Staplers & Punches",1,"Office Products > Categories > Office & School Supplies > Staplers & Punches"
1069320,1069242,"1069322,490649011,490650011,1069338,1069336,490651011,490652011,490653011,1069326,490654011,490662011","Tape, Adhesives & Fasteners",1,"Office Products > Categories > Office & School Supplies > Tape, Adhesives & Fasteners"
1085696,1069242,"1085698,1085700,1085702","Time Clocks & Cards",1,"Office Products > Categories > Office & School Supplies > Time Clocks & Cards"
1069784,1069242,"12900121,705367011,12896711,1069786,1069794,490672011,1069806,12901051,1069820,490682011,490678011","Writing & Correction Supplies",1,"Office Products > Categories > Office & School Supplies > Writing & Correction Supplies"
172518,172574,"172520,172522,172523,172524,172525",Calculators,1,"Office Products > Categories > Office Electronics > Calculators"
172576,172574,"",Copiers,1,"Office Products > Categories > Office Electronics > Copiers"
5728045011,172574,"","Document Cameras",1,"Office Products > Categories > Office Electronics > Document Cameras"
11072581,172574,"290460,11072591,290461,11072601","Electronic Dictionaries, Thesauri & Translators",1,"Office Products > Categories > Office Electronics > Electronic Dictionaries, Thesauri & Translators"
290458,172574,"","Electronic Organizers",1,"Office Products > Categories > Office Electronics > Electronic Organizers"
172582,172574,"","Fax Machines",1,"Office Products > Categories > Office Electronics > Fax Machines"
2686473011,172574,"","Installation Services",1,"Office Products > Categories > Office Electronics > Installation Services"
281418,172574,"226180,1068986,172591,496908","Other Office Equipment",1,"Office Products > Categories > Office Electronics > Other Office Equipment"
2226256011,172574,"172594,917638","PDAs, Handhelds & Accessories",1,"Office Products > Categories > Office Electronics > PDAs, Handhelds & Accessories"
15442734011,172574,"15327871,14258520011,6684132011","Point-of-Sale (POS) Equipment",1,"Office Products > Categories > Office Electronics > Point-of-Sale (POS) Equipment"
300333,172574,"300336,300337,300341,300350,300335,160357011,160358011,300334","Presentation Products",1,"Office Products > Categories > Office Electronics > Presentation Products"
9424016011,172574,"172635,172636","Printers & Accessories",1,"Office Products > Categories > Office Electronics > Printers & Accessories"
9277898011,172574,"172584,172585","Scanners & Accessories",1,"Office Products > Categories > Office Electronics > Scanners & Accessories"
172606,172574,"5728050011,11038691,13431611,11038701,172607,172611,172621","Telephones & Accessories",1,"Office Products > Categories > Office Electronics > Telephones & Accessories"
14759145011,172574,"300334,1232269011","Video Projectors & Accessories",1,"Office Products > Categories > Office Electronics > Video Projectors & Accessories"
1069108,1069102,"10824421,1069166,490894011,490867011,1069112","Cabinets, Racks & Shelves",1,"Office Products > Categories > Office Furniture & Lighting > Cabinets, Racks & Shelves"
1069114,1069102,"1069120,1069118,490897011,1069116,1069220,490898011,490896011,490631011,490895011","Carts & Stands",1,"Office Products > Categories > Office Furniture & Lighting > Carts & Stands"
1069122,1069102,"12900741,1069142,1069128,1069132,490907011,1069136,1069138,3734141","Chairs & Sofas",1,"Office Products > Categories > Office Furniture & Lighting > Chairs & Sofas"
12900751,1069102,"490908011,3733751,1069234,490866011,490909011,490911011","Desks & Workstations",1,"Office Products > Categories > Office Furniture & Lighting > Desks & Workstations"
1069190,1069102,"1069194,490900011,1069154,1069156,1069146,1069196,1069198,490901011,490913011","Furniture Accessories",1,"Office Products > Categories > Office Furniture & Lighting > Furniture Accessories"
3733661,1063312,"","Home Office Furniture Sets",1,"Office Products > Categories > Office Furniture & Lighting > Home Office Furniture Sets"
1068956,1069102,"1063292,1063294,1068968","Office Lighting",1,"Office Products > Categories > Office Furniture & Lighting > Office Lighting"
1069222,1069102,"1069224,1069226,3733771,490918011,490919011,490920011,1069218,1069232",Tables,1,"Office Products > Categories > Office Furniture & Lighting > Tables"
2975359011,2975312011,"2975360011,2975361011,6514320011,6514323011,7239525011",Food,1,"Pet Supplies > Categories > Dogs > Food"
2975434011,2975312011,"3024234011,2975435011,2975436011,2975438011,2975439011,2975440011",Treats,1,"Pet Supplies > Categories > Dogs > Treats"
2975313011,2975312011,"2975314011,2975315011,2975316011,3024171011,2975318011,2975319011,2975320011,2975321011,3024172011,3024173011,2975322011,3024174011,3024175011,2975325011,3024176011","Apparel & Accessories",1,"Pet Supplies > Categories > Dogs > Apparel & Accessories"
2975326011,2975312011,"3024177011,2975327011,2975328011,3024178011,2975329011,2975330011,2975331011,2975332011","Beds & Furniture",1,"Pet Supplies > Categories > Dogs > Beds & Furniture"
2975333011,2975312011,"2975334011,2975335011,3024181011,2975336011,2975337011,12572592011,3024189011,2975338011","Carriers & Travel Products",1,"Pet Supplies > Categories > Dogs > Carriers & Travel Products"
2975339011,2975312011,"3052410011,2975341011,2975343011,2975344011,6602294011","Collars, Harnesses & Leashes",1,"Pet Supplies > Categories > Dogs > Collars, Harnesses & Leashes"
2975400011,2975312011,"2975401011,2975402011,2975403011,2975404011","Crates, Houses & Pens",1,"Pet Supplies > Categories > Dogs > Crates, Houses & Pens"
2975346011,2975312011,"2975348011,2975349011,166868011,3024198011,2975350011","Doors, Gates & Ramps",1,"Pet Supplies > Categories > Dogs > Doors, Gates & Ramps"
2975351011,2975312011,"2975352011,2975353011,14828689011,2975354011,2975355011,2975356011,2975357011,3024201011,2975358011","Feeding & Watering Supplies",1,"Pet Supplies > Categories > Dogs > Feeding & Watering Supplies"
2975384011,2975312011,"2975386011,2975387011,2975388011,2975389011,2975390011,3024212011,3024215011,3031965011","Flea & Tick Control",1,"Pet Supplies > Categories > Dogs > Flea & Tick Control"
2975362011,2975312011,"2975363011,2975364011,2975365011,2975366011,2975370011,2975367011,2975368011,3024204011,2975372011,3024207011,3024208011,2975371011,2975369011,2975375011,2975376011",Grooming,1,"Pet Supplies > Categories > Dogs > Grooming"
2975377011,2975312011,"2975378011,2975381011,2975382011,2975383011,3024218011,2975393011,7214034011,2975394011,2975395011,2975396011,2975397011,2975398011,2975399011","Health Supplies",1,"Pet Supplies > Categories > Dogs > Health Supplies"
2975405011,2975312011,"2975408011,2975407011,2975409011,2975411011,3024225011,14051749011","Litter & Housebreaking",1,"Pet Supplies > Categories > Dogs > Litter & Housebreaking"
2975412011,2975312011,"",Memorials,1,"Pet Supplies > Categories > Dogs > Memorials"
2975413011,2975312011,"2975414011,2975415011,2975416011,2975418011,2975419011",Toys,1,"Pet Supplies > Categories > Dogs > Toys"
